TWEET,LABEL
"b'\xe2\x98\x86\nPanitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival\xe2\x80\xa6 https://t.co/2JMhuXk8wL'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/xU18KTr8fH'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/wCC47Y3Dpy'",
"b'""Hm lagunya bagus"" Sembari mengangguk-anggukkan kepalanya mengikuti irama musik. Sesekali Ia mengejar ayamnya yang\xe2\x80\xa6 https://t.co/QSY2kyeWCi'",
b'Ost. Legenda - Abadi selamanya\n\nBaru dengar lagi tadi setelah sekian lama dan ternyata rasanya terlalu bagus untuk\xe2\x80\xa6 https://t.co/RRvouosABP',
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/6NVLYDyLFs'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/lH70gMPu7d'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/SUZQIkn5Za'",
"b'^^\nPanitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festiva\xe2\x80\xa6 https://t.co/LpAnATOBMK'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/AzVO3gPnGt'",
"b'.Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival\xe2\x80\xa6 https://t.co/rZprArotBL'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/cl4C4JW8aw'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa nyatain, Karangasem World Music Festival akan\xe2\x80\xa6 https://t.co/pI6OZs4mOU'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/IAdjtKzfS4'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/uIFdPSHZuo'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/EEpGUFnQYM'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/tZMfpaKEzw'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/eYudDgmSZ1'",
b'#KarangasemWorldMusicFestival \n.\n.\n.\nPanitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatak\xe2\x80\xa6 https://t.co/bcwT8kzwh7',
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/bxl3s7a6Up'",
"b'@NoviantDiana dengan Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem W\xe2\x80\xa6 https://t.co/sYblWnPqXS'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/tlW16ndedW'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/19VWHK0niW'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa yg menyatakan, Karangasem World Music Festiva\xe2\x80\xa6 https://t.co/vraDgBprhI'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/6ZMuUb1MoR'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/0BMRG6JvL6'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/x7bbhagABO'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/ovGPoy4q51'",
b'&lt,
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/LMueJ4LXRK'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakn, Karangasem World Music Festival ak\xe2\x80\xa6 https://t.co/fkhFC2vgmS'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/kpGdg0gwLZ'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/7MEPGKkFQR'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/9YCk9uQN1e'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/XUX0ZV0fOG'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/DifeaIkNLU'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/wJS3ikxebF'",
"b'@Jelajah_NTB Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Mus\xe2\x80\xa6 https://t.co/jp4NFSlsxf'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/6bEK6zQawj'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/GKSEOntR8V'",
"b'\xf0\x9f\x92\x96\xf0\x9f\x92\x96Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival\xe2\x80\xa6 https://t.co/n3LDJJz3aU'",
"b'#KarangasemWorldMusicFestival\n\nPanitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Ka\xe2\x80\xa6 https://t.co/XYCaz6IN73'",
"b'Kenapa susah banget masukin lagu di HP a*****le sih, ke hapus semua ini cuma gara-gara nambahin file music baru~\n\nJ\xe2\x80\xa6 https://t.co/MSppcpujO1'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/SoV2Djgkmr'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/QmJQVqJ5J4'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/nuyDdv0aCH'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/7QhZcRQZLL'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/j3JCBRDFV5'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/sTeEyXyFKk'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/Tyg5zxi72y'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/z1nVM61xvm'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/0Uvq0KYuLd'",
"b'~Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival\xe2\x80\xa6 https://t.co/2qKnHBGlHo'",
"b'.\nPanitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival\xe2\x80\xa6 https://t.co/eh8OdbyHwE'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/OazbPzpUh3'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa mnyatakan, Karangasem World Music Festival ak\xe2\x80\xa6 https://t.co/Alp6zSOG3E'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/OSFXcu9MBM'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/94t1S5Hjxq'",
"b'Nbn\nPanitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festiv\xe2\x80\xa6 https://t.co/xIPYMc8TUx'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/8cVfvpeMJf'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/ZZX728hmQC'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/YGYjOsallx'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/zESVSyGojT'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/aczrIVyGgh'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/2PLE1gLKlo'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/nEByozJr2S'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/hgHWICyV3R'",
"b'@noturbbyxx Bertele2 ih.\nEarphone aja ya.\nAda yang apple kawe.\nTapi bagus kok.\nBuat dengerin musik oke, buat maen game juga uwu.'",
"b""Sudah diduga lagu video musik Apocalypse dari i'm cyborg but that's ok pasti bagus.""",1
b'@aprilsmpw gimana mau nilai bagus baca alkitab aja sambil dengerin musik penyembah setan\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/9CtomRielY'",
"b'Panitia #KarangasemWorldMusicFestival 2019 Ida Bagus Agung Gunarthawa menyatakan, Karangasem World Music Festival a\xe2\x80\xa6 https://t.co/mOhAyqlV0E'",
b'@raxeira__ Honey.. gak ada yang lebih rendah daripada orang2 yang kekeuh ngomong musik Kpop itu...\n\nbagus...',0
b'Ko acara tv ga ada yang bagus ya dengrin musik dulu akhh bwt menemani rasa bete aq',
"b'+soal seni gua cuma gatau cara apresiasinya kecuali seni musik. \nJadi yaa, percuma sama gua bahas gituan, pasti bil\xe2\x80\xa6 https://t.co/l1uGIqxy6v'",
b'Acting joaquin phoenix bagus bgt. Sampe kepikiran. Tapi soundtracknya tetep mencuri perhatian. Tipikal musik yg bak\xe2\x80\xa6 https://t.co/8E7iiVNni0',
"b'@Topiku3 @JRX_SID @03_nakula Memang banyak mainan musik yang lebih baik drpd SID, tapi tidak untuk ide, movement da\xe2\x80\xa6 https://t.co/zDdANhYpVi'",
b'@unfulfilledsin @DivineGIaive Bagus! Dengan percobaan yang sang adam helai gelap itu lakukan. Langsunglah aku berja\xe2\x80\xa6 https://t.co/BbdByS7OIV',
"b'@silvermingo_ Ini sih yg bener2 jadi pelajaran aku sebagai fangirl, musik itu tentang selera, gimanapun menurutku b\xe2\x80\xa6 https://t.co/Gc0mfAVx0P'",
b'@askmenfess Ini nih alasan dangdut jadi vibes nya negative\xf0\x9f\x98\x8c\nPadahal genre musik yang bagus',
b'Musik kalo udh bagus mah gausah disuruh jg org bakal beli album itu Hehe',
b'Bentuk apresiasi saya terhadap karya musik dari @wordfangs \nSuara tidak begitu bagus\xf0\x9f\x98\x82\n\nTerimakasih karyanya \xf0\x9f\x92\x93\xf0\x9f\x8c\x9f https://t.co/VCIOmOk8PU',
"b'#RFYL memang bukan kaya tiffany snsd, tapi aku yakin ini yang kamu mau coba kan? Genre musik kaya gini, gaya kaya g\xe2\x80\xa6 https://t.co/t5M6C4d4iU'",
"b'@aboutaehyunie Nah iya, sama hal kaya supreme boi, sifat dia gabagus tapi emang gabisa dipungkiri musik dia bagus'",1
"b'@Renjerhitamm Acting, musik, script, cinematography bener2 bagus ya pantes oscar.'",1
"b'#Kangin ""SJ-ELF itu lbh dr sekedar fans &amp; artis,kita adlh \'soulmate\'. SJ akn bekerja keras utk mmbuat musik yg bagus utk ELF""'",
"b'@ArifAsatar Suka baca buku, selera musik bagus, pikiran terbuka,\n\nAh sudahlah segerakan'",
"b'@nctconfess tapi karna talent ny bisa di liat sendiri, chenle bukan hanya bisa nyanyi dengan suara nya yang bagus t\xe2\x80\xa6 https://t.co/VzpkE5ftgn'",
b'Bagus! Main musik aja lau https://t.co/r1L9s5RK4E',1
b'@iniguebukanelu @DMenfess Nah ini pendapat yang bagus menurut aku dan itu semua kembali lagi pada niatnya deh apala\xe2\x80\xa6 https://t.co/AVx6enmDUS',1
"b'@askmenfess Ini lagu bagus bngt ey\n "" Janji-Lyla, Ghea Indrawari "". Nikmati musik di JOOX! https://t.co/fGfKDbQjAB (#JOOX)'",
b'@hyuckiebff @elisa_jkm @Iiveterns @minhoskook Memalukan \n\nMusisi sejati yang tulus mencintai musik tidak perduli sa\xe2\x80\xa6 https://t.co/wHmZVZmsK4',
b'Aku sampe sekarang tiap liat performnya ab6ix bawain tittle track mereka masih yg selalu keserang kaget &amp,
"b'Film joker itu bagus\nApalagi ada kata\xc2\xb2 ""orang jahat terlahir dari orang baik yang tersakiti""\nCuman kurang. \nIntro m\xe2\x80\xa6 https://t.co/dtKGyXkuov'",1
b'Senang sekali streaming musik Playlist Musik Viral Favorit. Genre dan irama lagunya sangat bagus.\xe2\x80\xa6 https://t.co/bjkNcbcVre',1
"b'Film joker itu bagus\nApalagi ada kata\xc2\xb2\n"" orang jahat terlahir dari orang baik yang tersakiti ""\nCuman kurang \nIntro\xe2\x80\xa6 https://t.co/pYBkQkngvH'",
b'@dianendaeyo Iya Aamiin....\nGk butuh mereka jadi populer atau gmn...\nMaunya bertujuh..\nDan sbg org penikmat musik p\xe2\x80\xa6 https://t.co/JyTTR8Fb2E',1
"b'@tsundereculture Sebelum ada teknologi streaming, di Indonesia royalti musik dari tempat2 komersial banyak ga ketag\xe2\x80\xa6 https://t.co/n6AJxBgJMt'",
b'Gapapasi dark mode bagus kok asal gak kek tetangga sebelah aja noh banyak dark nya wkwkwk \n\nLagian ya tiap ada idol\xe2\x80\xa6 https://t.co/8iM1u3GZHx',0
"b'Bbrp orang ngirain Pak Jay org Korea. Pas dibilang bukan, mereka bilang, \xe2\x80\x9cooh tapi aksen bhs Koreamu bagus.\xe2\x80\x9d \n\nYa d\xe2\x80\xa6 https://t.co/WOk26pTHKu'",
b'bini anwar hadi ni musik dah takleh gi jauh kena la pakai gimik. aku perati gak ramai artis underground guna alasan\xe2\x80\xa6 https://t.co/Dl0It8nm0c',
"b'@askmenfess Hangout, ngechill d cafe, atau nnton acara musik jga bagus. Pinter2 match sm outfit nya aja'",1
b'@izibyme Bagus tuh bisa jadi toggle buat muter musik ya',1
"b'Pernah ga kepikiran gini Mit, kalo dengerin musik terus kita memposisikan sebagai musisi, pasti langsung mikir ini\xe2\x80\xa6 https://t.co/tclC4kXn4W'",
"b'@LandscapiaEXO Percuma kalo musiknya gak bagus, gak bakal lancar di Amerika. Percaya sama gua. Apalagi fans nya tol\xe2\x80\xa6 https://t.co/hxyoc84roZ'",
b'Ternyata #PekanKebudayaanNasional2019 bagus! Bisa belajar banyak tentang Indonesia. Nilai tambah ada di hiburan pan\xe2\x80\xa6 https://t.co/e9BTRCQmLL',
b'Lagunya bagus banget sumpah. Gaya musik kayak gini kemungkinan ga sih kalau ini lagu 50-60an?',1
"b'@awkarin Macbook, karna komputerku sudah mulai tua dan berat untuk kerjaan bikin musik :(  hasil exportnya pun lebi\xe2\x80\xa6 https://t.co/KoJVKLJd6x'",
"b'@Farchhhh Soal musik, mungkin tertarik mencoba dengar karya-karya musisi Amerika Serikat Kareem Salama yg bagus &amp; b\xe2\x80\xa6 https://t.co/rFrewGQAKE'",
"b'Lagu yang bagus itu: liriknya jelas, nadanya jelas, suara vokal jelas, musik pengiring jelas, bunyi gitar jelas, bu\xe2\x80\xa6 https://t.co/DdvzBZbecD'",1
"b'@darkintherain Karena itu aku mikir oh segitu berkuasanya ya modal yang gede itu,\nFor what sih modal Lo gede to mus\xe2\x80\xa6 https://t.co/rUYxPEv81g'",
"b'@GURLHEROES + tepuk tangan singkat sebagai bentuk apresiasi.\n\n""Suaramu bagus sekali. Kau benar-benar ada bakat musi\xe2\x80\xa6 https://t.co/g1ojOWxFHA'",
"b'Jane kurang opo to aku\n\nBagus....ora\nSugeh....yo ora\n\nKoyo ngene jek di sepelekne, dasar wanita ra mudeng musik'",
"b'@netmediatama Tapiiii min, \nibuku juga pernah bilang net klo malam musiknya bagus"", tapi gak ada gambarnya musik thok\xf0\x9f\x98\xac'",1
"b'Politisi yang marah marah ini kalau dibayangin kayaknya dulu cupu, tidak punya selera musik bagus, temen juga seadanya aja.'",1
b'Fakboi Bekasi:\n\n\xe2\x80\x9cSelera musik/film lo bagus! Bagi referensi dooong!\xe2\x80\x9d https://t.co/4veAMz5mfo',
b'Dan lyric video tentu konsep nya beda dgn musik video. Jd fokus saja sama liriknya krn yg ditonjolkan emang lirikny\xe2\x80\xa6 https://t.co/BaSPCvFnwz',
"b'@selepassubuh_ @bdgfess Fakboy musik:\n""Suaramu bagus, cover lagu yu, aku yang gitarin deh""'",
b'@soobinssie Aku juga lbh byk mikirin atensi dr gp korea maupun inter krn itu penting buat perkembangan musik mrka.\xe2\x80\xa6 https://t.co/CeloXwMVwr',
"b'Ditelpon sama senior main band di Malang :\n\xf0\x9f\x8e\xb9 : Jadi u sudah memutuskan gak main musik, sekarang kerja di Solo?\n\xf0\x9f\xa7\x91\xf0\x9f\x8f\xbd:\xe2\x80\xa6 https://t.co/MyZ44quVHz'",
"b'@jinhoppang aku jadi universe karenaa apa yaaa ngerasa cocok ajaa aku suka musik mereka, personality mereka, lagu l\xe2\x80\xa6 https://t.co/DNJJxlzxLn'",
b'Gak perlu harus terlihat indie padahal suka musik major.\nKarna major juga banyak yg bagus bahkan inspiratif juga.\nT\xe2\x80\xa6 https://t.co/MXM4Ld6sGQ',1
"b'Emang aneh yaa kalo ga seneng dengerin koplo, dan lebih seneng dengerin macam acdc, oasis, one ok rock, seringai dl\xe2\x80\xa6 https://t.co/GtNkEyEcjq'",
b'Ini favorit gw kemaren di Idol... Gara2 dia lumayan asik buat bawain lagu Tori Kelly.. Yg menurut gw gk gampang bua\xe2\x80\xa6 https://t.co/76goeBUL8C',1
"b'Entah, film drama lokal tu bagus"" asli, tapi masih ada aja yg nggak suka.\nNonton #FilmBEBAS, produksi @MilesFilms,\xe2\x80\xa6 https://t.co/pobe96Uvcv'",
"b'@tokopedia Kalimat"" mrka yg bisa menjadi motivasi, dan lirik dari musik mrka memiliki arti yg sngt bagus. Menurut k\xe2\x80\xa6 https://t.co/wA1O7j7IMH'",
"b'Artikel bagus tentang sejarah Lilith Fair, festival musik khusus musisi dan band perempuan. Diadakan pada tahun 199\xe2\x80\xa6 https://t.co/QG2vq0YOFw'",
"b'13. Dia sangat menyukai musik.\n\nKetika berbicara tentang musik, tidak ada tanda lain yang selezat Sagitarius.\xc2\xa0Dia s\xe2\x80\xa6 https://t.co/QmpA5CI6Yy'",
b'Pantesan aja sih musik buatannya dia bland bngt as for my taste. Iya bagus bisa didenger. Bisa didenger bukan berar\xe2\x80\xa6 https://t.co/yhU8OlDUTZ',
"b'@idolfess Iya masaa:( korea cuma suka lagu yg easy listening, bener2 gaada taste tertentu di musik. Banyak lagu yg\xe2\x80\xa6 https://t.co/W0YdLGTvMX'",
b'Tgl 2-3 NOV diadakan workshop kreatifitas tari dan musik di gedung kesenian Sarwo Edy jam 08.30-14.00 yg ingin ikut\xe2\x80\xa6 https://t.co/AqRfsYOykx',
"b'@choseungyounah Iya kak, bener bgt kek makin mateng aja sebenernya musiknya.. Side Effects itu loh beneran ini musi\xe2\x80\xa6 https://t.co/hnjq70fuZE'",
"b'@zataezaa Aku stayArmy. \nTapi tetep suka dengerin Musik dan lagu idol lain. Karna karya mreka bagus"" :)'",1
"b'@kmsthings Lagian kalo dia ngerasa bisa bikin musik yang bagus yaudah release aja gitu loh, dia tuh kayak stuck di\xe2\x80\xa6 https://t.co/9IC4t1oKoR'",0
b'@idolfess Buat org yg sukaa musik keras emg bagus banget nder. 10/10',1
b'@chaoticrams OH YA???? BAGUS DONG!!!!! Aku waktu liat foto ini inget kamu....... tp kamu lebih milih festival musik indie....',
"b'Ide bagus  biar yg ngutang malu ketahuan sm org sekomplek, sekalian bawa pasukan guguk sm oyen jd musik latar plus\xe2\x80\xa6 https://t.co/Ff6GWPjbR2'",
b'-cak vendor dekor murah bagus buat acara musik gitu dimana ya\xf0\x9f\x98\xad',
b'Niat mau belajar malah gajadi terus gara2 ada lagu bagus :( klo udh gini baru nyadar hrsnya masuk jurusan seni musik aja wkwkwk',
b'@tokopedia Semua member BTS itu punya keunikkan masing2 yg bikin bisa nge stan sama semua membernya. Bukan cuma bag\xe2\x80\xa6 https://t.co/KpaYX8qcJb',
b'@askmenfess Ga ada yg perlu d harepin. Era musik indonesia udh lagi bagus bagusnya kok skrg',1
"b'gak ada yg namanya musik norak dan musik keren, semua hanya masalaah relatebility dan selera saja, klo suka dan coc\xe2\x80\xa6 https://t.co/TZEmUGAx9I'",
